county_code,month,weekday,wkday_hospital_deaths,covid_wkday_hospital_deaths
48001,Dec,Sunday,Suppressed,Suppressed
48001,Dec,Monday,Suppressed,Suppressed
48001,Dec,Tuesday,Suppressed,Suppressed
48001,Dec,Wednesday,Suppressed,Suppressed
48001,Dec,Thursday,Suppressed,Suppressed
48001,Dec,Friday,Suppressed,Suppressed
48001,Dec,Saturday,Suppressed,Suppressed
48001,Dec,Unknown,0,0
48003,Jan,Sunday,0,0
48003,Jan,Monday,Suppressed,0
48003,Jan,Tuesday,Suppressed,0
48003,Jan,Wednesday,Suppressed,0
48003,Jan,Thursday,Suppressed,0
48003,Jan,Friday,Suppressed,0
48003,Jan,Saturday,Suppressed,0
48003,Jan,Unknown,0,0
48003,Feb,Sunday,0,0
48003,Feb,Monday,Suppressed,0
48003,Feb,Tuesday,Suppressed,0
48003,Feb,Wednesday,Suppressed,0
48003,Feb,Thursday,0,0
48003,Feb,Friday,0,0
48003,Feb,Saturday,Suppressed,0
48003,Feb,Unknown,0,0
48003,Mar,Sunday,0,0
48003,Mar,Monday,0,0
48003,Mar,Tuesday,Suppressed,0
48003,Mar,Wednesday,Suppressed,0
48003,Mar,Thursday,Suppressed,0
48003,Mar,Friday,0,0
48003,Mar,Saturday,Suppressed,0
48003,Mar,Unknown,0,0
48003,Apr,Sunday,Suppressed,0
48003,Apr,Monday,Suppressed,0
48003,Apr,Tuesday,Suppressed,0
48003,Apr,Wednesday,0,0
48003,Apr,Thursday,Suppressed,0
48003,Apr,Friday,0,0
48003,Apr,Saturday,Suppressed,0
48003,Apr,Unknown,0,0
48003,May,Sunday,Suppressed,0
48003,May,Monday,0,0
48003,May,Tuesday,Suppressed,Suppressed
48003,May,Wednesday,0,0
48003,May,Thursday,Suppressed,0
48003,May,Friday,0,0
48003,May,Saturday,0,0
48003,May,Unknown,0,0
48003,Jun,Sunday,0,0
48003,Jun,Monday,Suppressed,0
48003,Jun,Tuesday,Suppressed,0
48003,Jun,Wednesday,Suppressed,Suppressed
48003,Jun,Thursday,0,0
48003,Jun,Friday,0,0
48003,Jun,Saturday,0,0
48003,Jun,Unknown,0,0
48003,Jul,Sunday,Suppressed,Suppressed
48003,Jul,Monday,Suppressed,0
48003,Jul,Tuesday,Suppressed,0
48003,Jul,Wednesday,0,0
48003,Jul,Thursday,Suppressed,Suppressed
48003,Jul,Friday,Suppressed,Suppressed
48003,Jul,Saturday,Suppressed,0
48003,Jul,Unknown,0,0
48003,Aug,Sunday,Suppressed,Suppressed
48003,Aug,Monday,Suppressed,0
48003,Aug,Tuesday,0,0
48003,Aug,Wednesday,0,0
48003,Aug,Thursday,Suppressed,Suppressed
48003,Aug,Friday,0,0
48003,Aug,Saturday,Suppressed,0
48003,Aug,Unknown,0,0
48003,Sep,Sunday,0,0
48003,Sep,Monday,Suppressed,Suppressed
48003,Sep,Tuesday,0,0
48003,Sep,Wednesday,Suppressed,0
48003,Sep,Thursday,Suppressed,Suppressed
48003,Sep,Friday,Suppressed,0
48003,Sep,Saturday,0,0
48003,Sep,Unknown,0,0
48003,Oct,Sunday,0,0
48003,Oct,Monday,0,0
48003,Oct,Tuesday,0,0
48003,Oct,Wednesday,0,0
48003,Oct,Thursday,0,0
48003,Oct,Friday,Suppressed,0
48003,Oct,Saturday,Suppressed,0
48003,Oct,Unknown,0,0
48003,Nov,Sunday,Suppressed,Suppressed
48003,Nov,Monday,Suppressed,0
48003,Nov,Tuesday,0,0
48003,Nov,Wednesday,Suppressed,Suppressed
48003,Nov,Thursday,Suppressed,Suppressed
48003,Nov,Friday,Suppressed,0
48003,Nov,Saturday,Suppressed,Suppressed
48003,Nov,Unknown,0,0
48003,Dec,Sunday,Suppressed,Suppressed
48003,Dec,Monday,Suppressed,Suppressed
48003,Dec,Tuesday,Suppressed,0
48003,Dec,Wednesday,Suppressed,Suppressed
48003,Dec,Thursday,Suppressed,Suppressed
48003,Dec,Friday,Suppressed,Suppressed
48003,Dec,Saturday,Suppressed,Suppressed
48003,Dec,Unknown,0,0
48005,Jan,Sunday,Suppressed,0
48005,Jan,Monday,11,0
48005,Jan,Tuesday,Suppressed,0
48005,Jan,Wednesday,14,0
48005,Jan,Thursday,15,0
48005,Jan,Friday,14,0
48005,Jan,Saturday,Suppressed,0
48005,Jan,Unknown,0,0
48005,Feb,Sunday,Suppressed,0
48005,Feb,Monday,Suppressed,0
48005,Feb,Tuesday,10,0
48005,Feb,Wednesday,Suppressed,0
48005,Feb,Thursday,Suppressed,0
48005,Feb,Friday,Suppressed,0
48005,Feb,Saturday,Suppressed,0
48005,Feb,Unknown,0,0
48005,Mar,Sunday,10,0
48005,Mar,Monday,11,0
48005,Mar,Tuesday,Suppressed,0
48005,Mar,Wednesday,Suppressed,0
48005,Mar,Thursday,Suppressed,0
48005,Mar,Friday,Suppressed,0
48005,Mar,Saturday,11,0
48005,Mar,Unknown,0,0
48005,Apr,Sunday,Suppressed,0
48005,Apr,Monday,Suppressed,Suppressed
48005,Apr,Tuesday,Suppressed,0
48005,Apr,Wednesday,Suppressed,0
48005,Apr,Thursday,12,0
48005,Apr,Friday,Suppressed,0
48005,Apr,Saturday,Suppressed,0
48005,Apr,Unknown,0,0
48005,May,Sunday,Suppressed,0
48005,May,Monday,14,0
48005,May,Tuesday,Suppressed,0
48005,May,Wednesday,Suppressed,0
48005,May,Thursday,Suppressed,Suppressed
48005,May,Friday,Suppressed,0
48005,May,Saturday,Suppressed,0
48005,May,Unknown,0,0
48005,Jun,Sunday,12,Suppressed
48005,Jun,Monday,12,Suppressed
48005,Jun,Tuesday,14,Suppressed
48005,Jun,Wednesday,Suppressed,Suppressed
48005,Jun,Thursday,14,Suppressed
48005,Jun,Friday,16,Suppressed
48005,Jun,Saturday,Suppressed,0
48005,Jun,Unknown,0,0
48005,Jul,Sunday,Suppressed,Suppressed
48005,Jul,Monday,10,Suppressed
48005,Jul,Tuesday,11,Suppressed
48005,Jul,Wednesday,12,0
48005,Jul,Thursday,10,Suppressed
48005,Jul,Friday,13,Suppressed
48005,Jul,Saturday,Suppressed,Suppressed
48005,Jul,Unknown,0,0
48005,Aug,Sunday,14,Suppressed
48005,Aug,Monday,10,Suppressed
48005,Aug,Tuesday,15,Suppressed
48005,Aug,Wednesday,Suppressed,Suppressed
48005,Aug,Thursday,Suppressed,Suppressed
48005,Aug,Friday,12,Suppressed
48005,Aug,Saturday,16,Suppressed
48005,Aug,Unknown,0,0
48005,Sep,Sunday,Suppressed,Suppressed
48005,Sep,Monday,Suppressed,0
48005,Sep,Tuesday,Suppressed,0
48005,Sep,Wednesday,Suppressed,0
48005,Sep,Thursday,Suppressed,Suppressed
48005,Sep,Friday,Suppressed,Suppressed
48005,Sep,Saturday,10,Suppressed
48005,Sep,Unknown,0,0
48005,Oct,Sunday,Suppressed,0
48005,Oct,Monday,12,Suppressed
48005,Oct,Tuesday,Suppressed,0
48005,Oct,Wednesday,Suppressed,0
48005,Oct,Thursday,Suppressed,Suppressed
48005,Oct,Friday,Suppressed,0
48005,Oct,Saturday,13,Suppressed
48005,Oct,Unknown,0,0
48005,Nov,Sunday,10,Suppressed
48005,Nov,Monday,11,Suppressed
48005,Nov,Tuesday,11,Suppressed
48005,Nov,Wednesday,Suppressed,Suppressed
48005,Nov,Thursday,13,Suppressed
48005,Nov,Friday,Suppressed,0
48005,Nov,Saturday,Suppressed,Suppressed
48005,Nov,Unknown,0,0
48005,Dec,Sunday,16,10
48005,Dec,Monday,19,Suppressed
48005,Dec,Tuesday,16,Suppressed
48005,Dec,Wednesday,18,11
48005,Dec,Thursday,16,11
48005,Dec,Friday,Suppressed,Suppressed
48005,Dec,Saturday,Suppressed,Suppressed
48005,Dec,Unknown,0,0
48007,Jan,Sunday,Suppressed,0
48007,Jan,Monday,Suppressed,0
48007,Jan,Tuesday,Suppressed,0
48007,Jan,Wednesday,Suppressed,0
48007,Jan,Thursday,Suppressed,0
48007,Jan,Friday,Suppressed,0
48007,Jan,Saturday,Suppressed,0
48007,Jan,Unknown,0,0
48007,Feb,Sunday,0,0
48007,Feb,Monday,Suppressed,0
48007,Feb,Tuesday,Suppressed,0
48007,Feb,Wednesday,0,0
48007,Feb,Thursday,0,0
48007,Feb,Friday,Suppressed,0
48007,Feb,Saturday,Suppressed,0
48007,Feb,Unknown,0,0
48007,Mar,Sunday,Suppressed,0
48007,Mar,Monday,Suppressed,0
48007,Mar,Tuesday,Suppressed,0
48007,Mar,Wednesday,Suppressed,0
48007,Mar,Thursday,Suppressed,0
48007,Mar,Friday,Suppressed,0
48007,Mar,Saturday,Suppressed,0
48007,Mar,Unknown,0,0
48007,Apr,Sunday,Suppressed,0
48007,Apr,Monday,Suppressed,0
48007,Apr,Tuesday,Suppressed,0
48007,Apr,Wednesday,Suppressed,0
48007,Apr,Thursday,0,0
48007,Apr,Friday,Suppressed,0
48007,Apr,Saturday,0,0
48007,Apr,Unknown,0,0
48007,May,Sunday,Suppressed,0
48007,May,Monday,Suppressed,0
48007,May,Tuesday,Suppressed,0
48007,May,Wednesday,Suppressed,0
48007,May,Thursday,Suppressed,0
48007,May,Friday,0,0
48007,May,Saturday,Suppressed,0
48007,May,Unknown,0,0
48007,Jun,Sunday,Suppressed,0
48007,Jun,Monday,Suppressed,0
48007,Jun,Tuesday,Suppressed,0
48007,Jun,Wednesday,Suppressed,0
48007,Jun,Thursday,Suppressed,0
48007,Jun,Friday,Suppressed,0
48007,Jun,Saturday,Suppressed,0
48007,Jun,Unknown,0,0
48007,Jul,Sunday,Suppressed,Suppressed
48007,Jul,Monday,Suppressed,Suppressed
48007,Jul,Tuesday,Suppressed,0
48007,Jul,Wednesday,Suppressed,Suppressed
48007,Jul,Thursday,Suppressed,Suppressed
48007,Jul,Friday,Suppressed,Suppressed
48007,Jul,Saturday,Suppressed,0
48007,Jul,Unknown,0,0
48007,Aug,Sunday,Suppressed,0
48007,Aug,Monday,Suppressed,0
48007,Aug,Tuesday,Suppressed,0
48007,Aug,Wednesday,Suppressed,0
48007,Aug,Thursday,Suppressed,0
48007,Aug,Friday,Suppressed,Suppressed
48007,Aug,Saturday,Suppressed,0
48007,Aug,Unknown,0,0
48007,Sep,Sunday,Suppressed,0
48007,Sep,Monday,0,0
48007,Sep,Tuesday,Suppressed,0
48007,Sep,Wednesday,Suppressed,0
48007,Sep,Thursday,Suppressed,0
48007,Sep,Friday,Suppressed,0
48007,Sep,Saturday,Suppressed,0
48007,Sep,Unknown,0,0
48007,Oct,Sunday,0,0
48007,Oct,Monday,0,0
48007,Oct,Tuesday,Suppressed,0
48007,Oct,Wednesday,Suppressed,0
48007,Oct,Thursday,Suppressed,0
48007,Oct,Friday,Suppressed,0
48007,Oct,Saturday,Suppressed,0
48007,Oct,Unknown,0,0
48007,Nov,Sunday,0,0
48007,Nov,Monday,Suppressed,0
48007,Nov,Tuesday,Suppressed,0
48007,Nov,Wednesday,Suppressed,0
48007,Nov,Thursday,Suppressed,0
48007,Nov,Friday,Suppressed,0
48007,Nov,Saturday,Suppressed,Suppressed
48007,Nov,Unknown,0,0
48007,Dec,Sunday,Suppressed,0
48007,Dec,Monday,Suppressed,0
48007,Dec,Tuesday,Suppressed,Suppressed
48007,Dec,Wednesday,Suppressed,Suppressed
48007,Dec,Thursday,Suppressed,Suppressed
48007,Dec,Friday,Suppressed,0
48007,Dec,Saturday,Suppressed,0
48007,Dec,Unknown,0,0
48009,Jan,Sunday,0,0
48009,Jan,Monday,Suppressed,0
48009,Jan,Tuesday,0,0
48009,Jan,Wednesday,0,0
48009,Jan,Thursday,0,0
48009,Jan,Friday,Suppressed,0
48009,Jan,Saturday,0,0
48009,Jan,Unknown,0,0
48009,Feb,Sunday,Suppressed,0
48009,Feb,Monday,0,0
48009,Feb,Tuesday,0,0
48009,Feb,Wednesday,Suppressed,0
48009,Feb,Thursday,0,0
48009,Feb,Friday,0,0
48009,Feb,Saturday,Suppressed,0
48009,Feb,Unknown,0,0
48009,Mar,Sunday,0,0
48009,Mar,Monday,0,0
48009,Mar,Tuesday,Suppressed,0
48009,Mar,Wednesday,Suppressed,0
48009,Mar,Thursday,Suppressed,0
48009,Mar,Friday,Suppressed,0
48009,Mar,Saturday,0,0
48009,Mar,Unknown,0,0
48009,Apr,Sunday,Suppressed,0
48009,Apr,Monday,Suppressed,0
48009,Apr,Tuesday,0,0
48009,Apr,Wednesday,Suppressed,0
48009,Apr,Thursday,Suppressed,0
48009,Apr,Friday,Suppressed,0
48009,Apr,Saturday,Suppressed,0
48009,Apr,Unknown,0,0
48009,May,Sunday,0,0
48009,May,Monday,0,0
48009,May,Tuesday,0,0
48009,May,Wednesday,0,0
48009,May,Thursday,Suppressed,0
48009,May,Friday,0,0
48009,May,Saturday,Suppressed,0
48009,May,Unknown,0,0
48009,Jun,Sunday,Suppressed,0
48009,Jun,Monday,Suppressed,0
48009,Jun,Tuesday,0,0
48009,Jun,Wednesday,0,0
48009,Jun,Thursday,Suppressed,0
48009,Jun,Friday,Suppressed,0
48009,Jun,Saturday,0,0
48009,Jun,Unknown,0,0
48009,Jul,Sunday,0,0
48009,Jul,Monday,0,0
48009,Jul,Tuesday,0,0
48009,Jul,Wednesday,Suppressed,0
48009,Jul,Thursday,Suppressed,0
48009,Jul,Friday,Suppressed,0
48009,Jul,Saturday,Suppressed,0
48009,Jul,Unknown,0,0
48009,Aug,Sunday,0,0
48009,Aug,Monday,0,0
48009,Aug,Tuesday,Suppressed,0
48009,Aug,Wednesday,Suppressed,0
48009,Aug,Thursday,0,0
48009,Aug,Friday,0,0
48009,Aug,Saturday,0,0
48009,Aug,Unknown,0,0
48009,Sep,Sunday,0,0
48009,Sep,Monday,Suppressed,0
48009,Sep,Tuesday,0,0
48009,Sep,Wednesday,0,0
48009,Sep,Thursday,0,0
48009,Sep,Friday,0,0
48009,Sep,Saturday,Suppressed,0
48009,Sep,Unknown,0,0
48009,Oct,Sunday,Suppressed,0
48009,Oct,Monday,Suppressed,0
48009,Oct,Tuesday,0,0
48009,Oct,Wednesday,0,0
48009,Oct,Thursday,0,0
48009,Oct,Friday,0,0
48009,Oct,Saturday,Suppressed,0
48009,Oct,Unknown,0,0
48009,Nov,Sunday,Suppressed,0
48009,Nov,Monday,Suppressed,0
48009,Nov,Tuesday,0,0
48009,Nov,Wednesday,Suppressed,Suppressed
48009,Nov,Thursday,0,0
48009,Nov,Friday,0,0
48009,Nov,Saturday,Suppressed,0
48009,Nov,Unknown,0,0
48009,Dec,Sunday,Suppressed,0
48009,Dec,Monday,0,0
48009,Dec,Tuesday,0,0
48009,Dec,Wednesday,Suppressed,Suppressed
48009,Dec,Thursday,Suppressed,Suppressed
48009,Dec,Friday,0,0
48009,Dec,Saturday,0,0
48009,Dec,Unknown,0,0
48011,Jan,Sunday,0,0
48011,Jan,Monday,0,0
48011,Jan,Tuesday,0,0
48011,Jan,Wednesday,0,0
48011,Jan,Thursday,0,0
48011,Jan,Friday,0,0
48011,Jan,Saturday,0,0
48011,Jan,Unknown,0,0
48011,Feb,Sunday,Suppressed,0
48011,Feb,Monday,0,0
48011,Feb,Tuesday,0,0
48011,Feb,Wednesday,Suppressed,0
48011,Feb,Thursday,0,0
48011,Feb,Friday,Suppressed,0
48011,Feb,Saturday,0,0
48011,Feb,Unknown,0,0
48011,Mar,Sunday,Suppressed,0
48011,Mar,Monday,0,0
48011,Mar,Tuesday,0,0
48011,Mar,Wednesday,0,0
48011,Mar,Thursday,0,0
48011,Mar,Friday,0,0
48011,Mar,Saturday,0,0
48011,Mar,Unknown,0,0
48011,Apr,Sunday,0,0
48011,Apr,Monday,0,0
48011,Apr,Tuesday,0,0
48011,Apr,Wednesday,0,0
48011,Apr,Thursday,0,0
48011,Apr,Friday,0,0
48011,Apr,Saturday,Suppressed,0
48011,Apr,Unknown,0,0
48011,May,Sunday,0,0
48011,May,Monday,0,0
48011,May,Tuesday,Suppressed,0
48011,May,Wednesday,0,0
48011,May,Thursday,0,0
48011,May,Friday,0,0
48011,May,Saturday,Suppressed,0
48011,May,Unknown,0,0
48011,Jun,Sunday,0,0
48011,Jun,Monday,Suppressed,0
48011,Jun,Tuesday,0,0
48011,Jun,Wednesday,0,0
48011,Jun,Thursday,0,0
48011,Jun,Friday,0,0
48011,Jun,Saturday,Suppressed,Suppressed
48011,Jun,Unknown,0,0
48011,Jul,Sunday,0,0
48011,Jul,Monday,0,0
48011,Jul,Tuesday,0,0
48011,Jul,Wednesday,0,0
48011,Jul,Thursday,0,0
48011,Jul,Friday,0,0
48011,Jul,Saturday,0,0
48011,Jul,Unknown,0,0
48011,Aug,Sunday,Suppressed,0
48011,Aug,Monday,0,0
48011,Aug,Tuesday,0,0
48011,Aug,Wednesday,Suppressed,0
48011,Aug,Thursday,0,0
48011,Aug,Friday,0,0
48011,Aug,Saturday,Suppressed,0
48011,Aug,Unknown,0,0
48011,Sep,Sunday,0,0
48011,Sep,Monday,0,0
48011,Sep,Tuesday,0,0
48011,Sep,Wednesday,0,0
48011,Sep,Thursday,Suppressed,Suppressed
48011,Sep,Friday,0,0
48011,Sep,Saturday,0,0
48011,Sep,Unknown,0,0
48011,Oct,Sunday,0,0
48011,Oct,Monday,0,0
48011,Oct,Tuesday,0,0
48011,Oct,Wednesday,0,0
48011,Oct,Thursday,0,0
48011,Oct,Friday,0,0
48011,Oct,Saturday,0,0
48011,Oct,Unknown,0,0
48011,Nov,Sunday,Suppressed,0
48011,Nov,Monday,0,0
48011,Nov,Tuesday,Suppressed,0
48011,Nov,Wednesday,Suppressed,Suppressed
48011,Nov,Thursday,Suppressed,0
48011,Nov,Friday,Suppressed,Suppressed
48011,Nov,Saturday,Suppressed,0
48011,Nov,Unknown,0,0
48011,Dec,Sunday,Suppressed,Suppressed
48011,Dec,Monday,0,0
48011,Dec,Tuesday,Suppressed,0
48011,Dec,Wednesday,0,0
48011,Dec,Thursday,Suppressed,Suppressed
48011,Dec,Friday,0,0
48011,Dec,Saturday,0,0
48011,Dec,Unknown,0,0
48013,Jan,Sunday,0,0
48013,Jan,Monday,Suppressed,0
48013,Jan,Tuesday,Suppressed,0
48013,Jan,Wednesday,Suppressed,0
48013,Jan,Thursday,Suppressed,0
48013,Jan,Friday,Suppressed,0
48013,Jan,Saturday,Suppressed,0
48013,Jan,Unknown,0,0
48013,Feb,Sunday,Suppressed,0
48013,Feb,Monday,Suppressed,0
48013,Feb,Tuesday,Suppressed,0
48013,Feb,Wednesday,Suppressed,0
48013,Feb,Thursday,Suppressed,0
48013,Feb,Friday,Suppressed,0
48013,Feb,Saturday,Suppressed,0
48013,Feb,Unknown,0,0
48013,Mar,Sunday,Suppressed,0
48013,Mar,Monday,Suppressed,0
48013,Mar,Tuesday,Suppressed,0
48013,Mar,Wednesday,Suppressed,0
48013,Mar,Thursday,Suppressed,0
48013,Mar,Friday,Suppressed,0
48013,Mar,Saturday,Suppressed,0
48013,Mar,Unknown,0,0
48013,Apr,Sunday,Suppressed,0
48013,Apr,Monday,Suppressed,0
48013,Apr,Tuesday,Suppressed,Suppressed
48013,Apr,Wednesday,Suppressed,0
48013,Apr,Thursday,Suppressed,Suppressed
48013,Apr,Friday,Suppressed,0
48013,Apr,Saturday,Suppressed,0
48013,Apr,Unknown,0,0
48013,May,Sunday,Suppressed,Suppressed
48013,May,Monday,Suppressed,0
48013,May,Tuesday,0,0
48013,May,Wednesday,Suppressed,0
48013,May,Thursday,Suppressed,0
48013,May,Friday,Suppressed,Suppressed
48013,May,Saturday,Suppressed,0
48013,May,Unknown,0,0
48013,Jun,Sunday,Suppressed,0
48013,Jun,Monday,0,0
48013,Jun,Tuesday,Suppressed,0
48013,Jun,Wednesday,Suppressed,0
48013,Jun,Thursday,Suppressed,0
48013,Jun,Friday,0,0
48013,Jun,Saturday,Suppressed,Suppressed
48013,Jun,Unknown,0,0
48013,Jul,Sunday,Suppressed,Suppressed
48013,Jul,Monday,Suppressed,Suppressed
48013,Jul,Tuesday,Suppressed,Suppressed
48013,Jul,Wednesday,Suppressed,0
48013,Jul,Thursday,Suppressed,0
48013,Jul,Friday,11,Suppressed
48013,Jul,Saturday,Suppressed,Suppressed
48013,Jul,Unknown,0,0
48013,Aug,Sunday,Suppressed,0
48013,Aug,Monday,Suppressed,Suppressed
48013,Aug,Tuesday,10,Suppressed
48013,Aug,Wednesday,Suppressed,Suppressed
48013,Aug,Thursday,Suppressed,0
48013,Aug,Friday,Suppressed,Suppressed
48013,Aug,Saturday,Suppressed,Suppressed
48013,Aug,Unknown,0,0
48013,Sep,Sunday,Suppressed,Suppressed
48013,Sep,Monday,Suppressed,Suppressed
48013,Sep,Tuesday,Suppressed,0
48013,Sep,Wednesday,Suppressed,Suppressed
48013,Sep,Thursday,Suppressed,0
48013,Sep,Friday,Suppressed,Suppressed
48013,Sep,Saturday,Suppressed,0
48013,Sep,Unknown,0,0
48013,Oct,Sunday,Suppressed,Suppressed
48013,Oct,Monday,Suppressed,0
48013,Oct,Tuesday,Suppressed,0
48013,Oct,Wednesday,Suppressed,0
48013,Oct,Thursday,Suppressed,0
48013,Oct,Friday,Suppressed,0
48013,Oct,Saturday,Suppressed,Suppressed
48013,Oct,Unknown,0,0
48013,Nov,Sunday,Suppressed,Suppressed
48013,Nov,Monday,Suppressed,Suppressed
48013,Nov,Tuesday,Suppressed,0
48013,Nov,Wednesday,Suppressed,Suppressed
48013,Nov,Thursday,Suppressed,Suppressed
48013,Nov,Friday,Suppressed,0
48013,Nov,Saturday,Suppressed,Suppressed
48013,Nov,Unknown,0,0
48013,Dec,Sunday,Suppressed,Suppressed
48013,Dec,Monday,Suppressed,Suppressed
48013,Dec,Tuesday,13,Suppressed
48013,Dec,Wednesday,10,Suppressed
48013,Dec,Thursday,Suppressed,Suppressed
48013,Dec,Friday,Suppressed,Suppressed
48013,Dec,Saturday,Suppressed,Suppressed
48013,Dec,Unknown,0,0
48015,Jan,Sunday,Suppressed,0
48015,Jan,Monday,Suppressed,0
48015,Jan,Tuesday,Suppressed,0
48015,Jan,Wednesday,Suppressed,0
48015,Jan,Thursday,Suppressed,0
48015,Jan,Friday,Suppressed,0
48015,Jan,Saturday,Suppressed,0
48015,Jan,Unknown,0,0
48015,Feb,Sunday,Suppressed,0
48015,Feb,Monday,Suppressed,0
48015,Feb,Tuesday,Suppressed,0
48015,Feb,Wednesday,Suppressed,0
48015,Feb,Thursday,Suppressed,0
48015,Feb,Friday,Suppressed,0
48015,Feb,Saturday,Suppressed,0
48015,Feb,Unknown,0,0
48015,Mar,Sunday,Suppressed,0
48015,Mar,Monday,Suppressed,0
48015,Mar,Tuesday,Suppressed,0
48015,Mar,Wednesday,Suppressed,0
48015,Mar,Thursday,Suppressed,0
48015,Mar,Friday,Suppressed,0
48015,Mar,Saturday,0,0
48015,Mar,Unknown,0,0
48015,Apr,Sunday,Suppressed,0
48015,Apr,Monday,Suppressed,0
48015,Apr,Tuesday,Suppressed,0
48015,Apr,Wednesday,Suppressed,0
48015,Apr,Thursday,Suppressed,0
48015,Apr,Friday,Suppressed,0
48015,Apr,Saturday,Suppressed,Suppressed
48015,Apr,Unknown,0,0
48015,May,Sunday,Suppressed,0
48015,May,Monday,0,0
48015,May,Tuesday,Suppressed,0
48015,May,Wednesday,Suppressed,0
48015,May,Thursday,Suppressed,0
48015,May,Friday,Suppressed,0
48015,May,Saturday,Suppressed,0
48015,May,Unknown,0,0
48015,Jun,Sunday,Suppressed,0
48015,Jun,Monday,Suppressed,0
48015,Jun,Tuesday,Suppressed,0
48015,Jun,Wednesday,Suppressed,0
48015,Jun,Thursday,0,0
48015,Jun,Friday,Suppressed,0
48015,Jun,Saturday,Suppressed,Suppressed
48015,Jun,Unknown,0,0
48015,Jul,Sunday,Suppressed,0
48015,Jul,Monday,Suppressed,0
48015,Jul,Tuesday,Suppressed,0
48015,Jul,Wednesday,Suppressed,Suppressed
48015,Jul,Thursday,Suppressed,Suppressed
48015,Jul,Friday,Suppressed,0
48015,Jul,Saturday,Suppressed,Suppressed
48015,Jul,Unknown,0,0
48015,Aug,Sunday,Suppressed,0
48015,Aug,Monday,Suppressed,0
48015,Aug,Tuesday,0,0
